osm_id,name,type,other_tags
"10973053",,restriction,"""restriction""=>""no_u_turn"""
"10973054",,restriction,"""restriction""=>""no_u_turn"""
"10973055",,restriction,"""restriction""=>""no_u_turn"""
"10973062",,restriction,"""restriction""=>""no_u_turn"""
"10973083",,restriction,"""restriction""=>""no_u_turn"""
"10973084",,restriction,"""restriction""=>""no_u_turn"""
"10973085",,restriction,"""restriction""=>""no_u_turn"""
"10973128",,restriction,"""restriction""=>""no_u_turn"""
"10973129",,restriction,"""restriction""=>""no_u_turn"""
"10973130",,restriction,"""restriction""=>""no_u_turn"""
"10973131",,restriction,"""restriction""=>""no_u_turn"""
"10973138",,restriction,"""restriction""=>""no_u_turn"""
"10973139",,restriction,"""restriction""=>""no_u_turn"""
"10973144",,restriction,"""restriction""=>""no_u_turn"""
"10973145",,restriction,"""restriction""=>""no_u_turn"""
"10973146",,restriction,"""restriction""=>""no_u_turn"""
"10973147",,restriction,"""restriction""=>""no_u_turn"""
"10973501",,restriction,"""restriction""=>""no_u_turn"""
"10973502",,restriction,"""restriction""=>""no_u_turn"""
"10973506",,restriction,"""restriction""=>""no_u_turn"""
"10973592",,restriction,"""restriction""=>""no_u_turn"""
"10973593",,restriction,"""restriction""=>""no_u_turn"""
"10973594",,restriction,"""restriction""=>""no_u_turn"""
"10973595",,restriction,"""restriction""=>""no_u_turn"""
"10973606",,restriction,"""restriction""=>""no_u_turn"""
"10973657",,restriction,"""restriction""=>""no_u_turn"""
"10973658",,restriction,"""restriction""=>""no_u_turn"""
"10974371",,restriction,"""restriction""=>""no_right_turn"""
"10974434",,restriction,"""restriction""=>""no_u_turn"""
"10974435",,restriction,"""restriction""=>""no_u_turn"""
"10974436",,restriction,"""restriction""=>""no_u_turn"""
"10974437",,restriction,"""restriction""=>""no_u_turn"""
"10976120",,restriction,"""restriction""=>""no_u_turn"""
"10976121",,restriction,"""restriction""=>""no_u_turn"""
"10976132",,restriction,"""restriction""=>""no_u_turn"""
"10976133",,restriction,"""restriction""=>""no_u_turn"""
"10976134",,restriction,"""restriction""=>""no_u_turn"""
"10976135",,restriction,"""restriction""=>""no_u_turn"""
"10976136",,restriction,"""restriction""=>""no_u_turn"""
"10976137",,restriction,"""restriction""=>""no_u_turn"""
"10976141",,restriction,"""restriction""=>""no_u_turn"""
"10976142",,restriction,"""restriction""=>""no_u_turn"""
"10976154",,restriction,"""restriction""=>""no_u_turn"""
"10976155",,restriction,"""restriction""=>""no_u_turn"""
"10976156",,restriction,"""restriction""=>""no_u_turn"""
"10976157",,restriction,"""restriction""=>""no_u_turn"""
"10976158",,restriction,"""restriction""=>""no_u_turn"""
"10976159",,restriction,"""restriction""=>""no_u_turn"""
"10976160",,restriction,"""restriction""=>""no_u_turn"""
"10976161",,restriction,"""restriction""=>""no_u_turn"""
"10976162",,restriction,"""restriction""=>""no_u_turn"""
"10976163",,restriction,"""restriction""=>""no_u_turn"""
"10976164",,restriction,"""restriction""=>""no_u_turn"""
"10976188",,restriction,"""restriction""=>""no_u_turn"""
"10976207",,restriction,"""restriction""=>""no_u_turn"""
"10976208",,restriction,"""restriction""=>""no_u_turn"""
"10976209",,restriction,"""restriction""=>""no_u_turn"""
"10976210",,restriction,"""restriction""=>""no_u_turn"""
"10976235",,restriction,"""restriction""=>""no_u_turn"""
"10976236",,restriction,"""restriction""=>""no_u_turn"""
"10976237",,restriction,"""restriction""=>""no_u_turn"""
"10976238",,restriction,"""restriction""=>""no_u_turn"""
"10976239",,restriction,"""restriction""=>""no_u_turn"""
"10976240",,restriction,"""restriction""=>""no_u_turn"""
"10976241",,restriction,"""restriction""=>""no_u_turn"""
"10976242",,restriction,"""restriction""=>""no_u_turn"""
"10976252",,restriction,"""restriction""=>""no_u_turn"""
"10976277",,restriction,"""restriction""=>""no_u_turn"""
"10976278",,restriction,"""restriction""=>""no_u_turn"""
"10976295",,restriction,"""restriction""=>""no_u_turn"""
"10976296",,restriction,"""restriction""=>""no_u_turn"""
"10976297",,restriction,"""restriction""=>""no_u_turn"""
"10976298",,restriction,"""restriction""=>""no_u_turn"""
"10976386",,restriction,"""restriction""=>""no_u_turn"""
"10976387",,restriction,"""restriction""=>""no_u_turn"""
"10976388",,restriction,"""restriction""=>""no_u_turn"""
"10976389",,restriction,"""restriction""=>""no_u_turn"""
"10976390",,restriction,"""restriction""=>""no_u_turn"""
"10976391",,restriction,"""restriction""=>""no_u_turn"""
"10976392",,restriction,"""restriction""=>""no_u_turn"""
"10976393",,restriction,"""restriction""=>""no_u_turn"""
"10976394",,restriction,"""restriction""=>""no_u_turn"""
"10976395",,restriction,"""restriction""=>""no_u_turn"""
"10976396",,restriction,"""restriction""=>""no_u_turn"""
"10976397",,restriction,"""restriction""=>""no_u_turn"""
"10976398",,restriction,"""restriction""=>""no_u_turn"""
"10976399",,restriction,"""restriction""=>""no_u_turn"""
"10976400",,restriction,"""restriction""=>""no_u_turn"""
"10976401",,restriction,"""restriction""=>""no_u_turn"""
"10976430",,restriction,"""restriction""=>""no_u_turn"""
"10976431",,restriction,"""restriction""=>""no_u_turn"""
"10976432",,restriction,"""restriction""=>""no_u_turn"""
"10976433",,restriction,"""restriction""=>""no_u_turn"""
"10976434",,restriction,"""restriction""=>""no_u_turn"""
"10976435",,restriction,"""restriction""=>""no_u_turn"""
"10976436",,restriction,"""restriction""=>""no_u_turn"""
"10976437",,restriction,"""restriction""=>""no_u_turn"""
"10976443",,restriction,"""restriction""=>""no_u_turn"""
"10976444",,restriction,"""restriction""=>""no_u_turn"""
"10976485",,restriction,"""restriction""=>""no_u_turn"""
"10976486",,restriction,"""restriction""=>""no_u_turn"""
"10976487",,restriction,"""restriction""=>""no_u_turn"""
"10976488",,restriction,"""restriction""=>""no_u_turn"""
"10976489",,restriction,"""restriction""=>""no_u_turn"""
"10976505",,restriction,"""restriction""=>""no_u_turn"""
"10976506",,restriction,"""restriction""=>""no_u_turn"""
"10976507",,restriction,"""restriction""=>""no_u_turn"""
"10976508",,restriction,"""restriction""=>""no_u_turn"""
"10976509",,restriction,"""restriction""=>""no_u_turn"""
"10976510",,restriction,"""restriction""=>""no_u_turn"""
"10976539",,restriction,"""restriction""=>""no_u_turn"""
"10976540",,restriction,"""restriction""=>""no_u_turn"""
"10976566",,restriction,"""restriction""=>""no_u_turn"""
"10976567",,restriction,"""restriction""=>""no_u_turn"""
"10976568",,restriction,"""restriction""=>""no_u_turn"""
"10976569",,restriction,"""restriction""=>""no_u_turn"""
"10976574",,restriction,"""restriction""=>""no_u_turn"""
"10976575",,restriction,"""restriction""=>""no_u_turn"""
"10976577",,restriction,"""restriction""=>""no_u_turn"""
"10976586",,restriction,"""restriction""=>""no_u_turn"""
"10976795",,restriction,"""restriction""=>""no_u_turn"""
"10976796",,restriction,"""restriction""=>""no_u_turn"""
"10976797",,restriction,"""restriction""=>""no_u_turn"""
"10976910",,restriction,"""restriction:conditional""=>""no_right_turn @ (Mo-Fr 07:00-07:30)"""
"10976961",,restriction,"""restriction""=>""no_u_turn"""
"10976962",,restriction,"""restriction""=>""no_u_turn"""
"10977310",,restriction,"""restriction""=>""no_u_turn"""
"10977311",,restriction,"""restriction""=>""no_u_turn"""
"10990754",,restriction,"""restriction""=>""no_u_turn"""
"10990764",,restriction,"""restriction""=>""no_u_turn"""
"10990765",,restriction,"""restriction""=>""no_u_turn"""
"10990766",,restriction,"""restriction""=>""no_u_turn"""
"10990767",,restriction,"""restriction""=>""no_u_turn"""
"10990779",,restriction,"""restriction""=>""no_u_turn"""
"10990780",,restriction,"""restriction""=>""no_u_turn"""
"10990781",,restriction,"""restriction""=>""no_u_turn"""
"10990782",,restriction,"""restriction""=>""no_u_turn"""
"10990783",,restriction,"""restriction""=>""no_u_turn"""
"10990784",,restriction,"""restriction""=>""no_u_turn"""
"10990830",,restriction,"""restriction""=>""no_u_turn"""
"10990831",,restriction,"""restriction""=>""no_u_turn"""
"10990832",,restriction,"""restriction""=>""no_u_turn"""
"10990833",,restriction,"""restriction""=>""no_u_turn"""
"10990834",,restriction,"""restriction""=>""no_u_turn"""
"10990835",,restriction,"""restriction""=>""no_u_turn"""
"10990836",,restriction,"""restriction""=>""no_u_turn"""
"10990837",,restriction,"""restriction""=>""no_u_turn"""
"10990851",,restriction,"""restriction""=>""no_u_turn"""
"10990856",,restriction,"""restriction""=>""no_u_turn"""
"10990925",,restriction,"""restriction""=>""no_u_turn"""
"10990926",,restriction,"""restriction""=>""no_u_turn"""
"10990927",,restriction,"""restriction""=>""no_u_turn"""
"10990928",,restriction,"""restriction""=>""no_u_turn"""
"10990929",,restriction,"""restriction""=>""no_u_turn"""
"10990983",,restriction,"""restriction""=>""no_u_turn"""
"10990984",,restriction,"""restriction""=>""no_u_turn"""
"10990985",,restriction,"""restriction""=>""no_u_turn"""
"10990986",,restriction,"""restriction""=>""no_u_turn"""
"10990987",,restriction,"""restriction""=>""no_u_turn"""
"10990988",,restriction,"""restriction""=>""no_u_turn"""
"10990989",,restriction,"""restriction""=>""no_u_turn"""
"10990990",,restriction,"""restriction""=>""no_u_turn"""
"10990991",,restriction,"""restriction""=>""no_u_turn"""
"10990992",,restriction,"""restriction""=>""no_u_turn"""
"10990993",,restriction,"""restriction""=>""no_u_turn"""
"10991087",,restriction,"""restriction""=>""no_u_turn"""
"10991088",,restriction,"""restriction""=>""no_u_turn"""
"10991089",,restriction,"""restriction""=>""no_u_turn"""
"10991090",,restriction,"""restriction""=>""no_u_turn"""
"10991091",,restriction,"""restriction""=>""no_u_turn"""
"10991092",,restriction,"""restriction""=>""no_u_turn"""
"10991093",,restriction,"""restriction""=>""no_u_turn"""
"10991097",,restriction,"""restriction""=>""no_u_turn"""
"10991266",,restriction,"""restriction""=>""no_u_turn"""
"10991341",,restriction,"""restriction""=>""no_u_turn"""
"10991342",,restriction,"""restriction""=>""no_u_turn"""
"10991343",,restriction,"""restriction""=>""no_u_turn"""
"10991863",,restriction,"""restriction""=>""no_u_turn"""
"10994098",,restriction,"""restriction""=>""no_right_turn"""
"10994148",,restriction,"""restriction""=>""no_u_turn"""
"10994149",,restriction,"""restriction""=>""no_u_turn"""
"10994165",,restriction,"""restriction""=>""no_u_turn"""
"10994166",,restriction,"""restriction""=>""no_u_turn"""
"10994167",,restriction,"""restriction""=>""no_u_turn"""
"10994168",,restriction,"""restriction""=>""no_u_turn"""
"10994206",,restriction,"""restriction""=>""no_u_turn"""
"10994207",,restriction,"""restriction""=>""no_u_turn"""
"10994222",,restriction,"""restriction""=>""no_u_turn"""
"10994223",,restriction,"""restriction""=>""no_u_turn"""
"10994224",,restriction,"""restriction""=>""no_u_turn"""
"10994225",,restriction,"""restriction""=>""no_u_turn"""
"10994226",,restriction,"""restriction""=>""no_u_turn"""
"10994227",,restriction,"""restriction""=>""no_u_turn"""
"10994228",,restriction,"""restriction""=>""no_u_turn"""
"10994229",,restriction,"""restriction""=>""no_u_turn"""
"10994230",,restriction,"""restriction""=>""no_u_turn"""
"10994231",,restriction,"""restriction""=>""no_u_turn"""
"10994232",,restriction,"""restriction""=>""no_u_turn"""
"10994235",,restriction,"""restriction""=>""no_u_turn"""
"10994236",,restriction,"""restriction""=>""no_u_turn"""
"10994249",,restriction,"""restriction""=>""no_u_turn"""
"10994250",,restriction,"""restriction""=>""no_u_turn"""
"10994251",,restriction,"""restriction""=>""no_u_turn"""
"10994252",,restriction,"""restriction""=>""no_u_turn"""
"10994253",,restriction,"""restriction""=>""no_u_turn"""
"10994257",,restriction,"""restriction""=>""no_u_turn"""
"10994258",,restriction,"""restriction""=>""no_u_turn"""
"10994259",,restriction,"""restriction""=>""no_u_turn"""
"10994260",,restriction,"""restriction""=>""no_u_turn"""
"10994261",,restriction,"""restriction""=>""no_u_turn"""
"10994262",,restriction,"""restriction""=>""no_u_turn"""
"10994300",,restriction,"""restriction""=>""no_u_turn"""
"10994301",,restriction,"""restriction""=>""no_u_turn"""
"10994350",,restriction,"""restriction""=>""no_u_turn"""
"10994351",,restriction,"""restriction""=>""no_u_turn"""
"10994432",,restriction,"""restriction""=>""no_u_turn"""
"10994456",,restriction,"""restriction""=>""no_u_turn"""
"10994457",,restriction,"""restriction""=>""no_u_turn"""
"10994774",,restriction,"""restriction""=>""no_u_turn"""
"10994775",,restriction,"""restriction""=>""no_u_turn"""
"10994776",,restriction,"""restriction""=>""no_u_turn"""
"10994777",,restriction,"""restriction""=>""no_u_turn"""
"10994815",,restriction,"""restriction""=>""no_u_turn"""
"10994816",,restriction,"""restriction""=>""no_u_turn"""
"10994817",,restriction,"""restriction""=>""no_u_turn"""
"10994818",,restriction,"""restriction""=>""no_u_turn"""
"10997584",,restriction,"""restriction""=>""no_u_turn"""
"10997585",,restriction,"""restriction""=>""no_u_turn"""
"10997608",,restriction,"""restriction""=>""no_u_turn"""
"10997609",,restriction,"""restriction""=>""no_u_turn"""
"10997610",,restriction,"""restriction""=>""no_u_turn"""
"10997628",,restriction,"""restriction""=>""no_u_turn"""
"10997629",,restriction,"""restriction""=>""no_u_turn"""
"10997630",,restriction,"""restriction""=>""no_u_turn"""
"10997631",,restriction,"""restriction""=>""no_u_turn"""
"10997632",,restriction,"""restriction""=>""no_u_turn"""
"10997633",,restriction,"""restriction""=>""no_u_turn"""
"10997634",,restriction,"""restriction""=>""no_u_turn"""
"10997635",,restriction,"""restriction""=>""no_u_turn"""
"10997636",,restriction,"""restriction""=>""no_u_turn"""
"10997637",,restriction,"""restriction""=>""no_u_turn"""
"10997638",,restriction,"""restriction""=>""no_u_turn"""
"10997639",,restriction,"""restriction""=>""no_u_turn"""
"10997731",,restriction,"""restriction""=>""no_u_turn"""
"10997732",,restriction,"""restriction""=>""no_u_turn"""
"10997733",,restriction,"""restriction""=>""no_u_turn"""
"10997734",,restriction,"""restriction""=>""no_u_turn"""
"10997827",,restriction,"""restriction""=>""no_u_turn"""
"10997862",,restriction,"""restriction""=>""no_u_turn"""
"10997863",,restriction,"""restriction""=>""no_u_turn"""
"10997864",,restriction,"""restriction""=>""no_u_turn"""
"10997865",,restriction,"""restriction""=>""no_u_turn"""
"10997866",,restriction,"""restriction""=>""no_u_turn"""
"10997867",,restriction,"""restriction""=>""no_u_turn"""
"10997868",,restriction,"""restriction""=>""no_u_turn"""
"10997942",,restriction,"""restriction""=>""no_u_turn"""
"10997943",,restriction,"""restriction""=>""no_u_turn"""
"10997996",,restriction,"""restriction""=>""no_u_turn"""
"10997997",,restriction,"""restriction""=>""no_u_turn"""
"10997998",,restriction,"""restriction""=>""no_u_turn"""
"10997999",,restriction,"""restriction""=>""no_u_turn"""
"10998041",,restriction,"""restriction""=>""no_u_turn"""
"10998042",,restriction,"""restriction""=>""no_u_turn"""
"10998144",,restriction,"""restriction""=>""no_u_turn"""
"10998145",,restriction,"""restriction""=>""no_u_turn"""
"10998565",,restriction,"""restriction""=>""no_u_turn"""
"11002347",,restriction,"""restriction""=>""no_left_turn"""
"11002356",,restriction,"""restriction""=>""no_u_turn"""
"11002357",,restriction,"""restriction""=>""no_u_turn"""
"11002358",,restriction,"""restriction""=>""no_u_turn"""
"11002361",,restriction,"""restriction""=>""no_u_turn"""
"11002362",,restriction,"""restriction""=>""no_u_turn"""
"11002363",,restriction,"""restriction""=>""no_u_turn"""
"11002364",,restriction,"""restriction""=>""no_u_turn"""
"11002420",,restriction,"""restriction""=>""no_u_turn"""
"11002421",,restriction,"""restriction""=>""no_u_turn"""
"11002513",,restriction,"""restriction""=>""no_u_turn"""
"11002514",,restriction,"""restriction""=>""no_u_turn"""
"11002515",,restriction,"""restriction""=>""no_u_turn"""
"11002516",,restriction,"""restriction""=>""no_u_turn"""
"11002522",,restriction,"""restriction""=>""no_u_turn"""
"11002523",,restriction,"""restriction""=>""no_u_turn"""
"11002547",,restriction,"""restriction""=>""no_u_turn"""
"11002548",,restriction,"""restriction""=>""no_u_turn"""
"11002549",,restriction,"""restriction""=>""no_u_turn"""
"11002550",,restriction,"""restriction""=>""no_u_turn"""
"11002551",,restriction,"""restriction""=>""no_u_turn"""
"11002552",,restriction,"""restriction""=>""no_u_turn"""
"11002553",,restriction,"""restriction""=>""no_u_turn"""
"11002554",,restriction,"""restriction""=>""no_u_turn"""
"11002557",,restriction,"""restriction""=>""no_u_turn"""
"11002558",,restriction,"""restriction""=>""no_u_turn"""
"11002564",,restriction,"""restriction""=>""no_u_turn"""
"11002635",,restriction,"""restriction""=>""no_u_turn"""
"11002636",,restriction,"""restriction""=>""no_u_turn"""
"11002637",,restriction,"""restriction""=>""no_u_turn"""
"11002638",,restriction,"""restriction""=>""no_u_turn"""
"11002639",,restriction,"""restriction""=>""no_u_turn"""
"11002640",,restriction,"""restriction""=>""no_u_turn"""
"11002655",,restriction,"""restriction""=>""no_u_turn"""
"11002656",,restriction,"""restriction""=>""no_u_turn"""
"11002657",,restriction,"""restriction""=>""no_u_turn"""
"11002701",,restriction,"""restriction""=>""no_u_turn"""
"11002702",,restriction,"""restriction""=>""no_u_turn"""
"11002703",,restriction,"""restriction""=>""no_u_turn"""
"11002704",,restriction,"""restriction""=>""no_u_turn"""
"11002705",,restriction,"""restriction""=>""no_u_turn"""
"11002706",,restriction,"""restriction""=>""no_u_turn"""
"11002734",,restriction,"""restriction""=>""no_u_turn"""
"11002735",,restriction,"""restriction""=>""no_u_turn"""
"11003044",,restriction,"""restriction""=>""no_u_turn"""
"11003045",,restriction,"""restriction""=>""no_u_turn"""
"11003046",,restriction,"""restriction""=>""no_u_turn"""
"11003050",,restriction,"""restriction""=>""no_u_turn"""
"11003051",,restriction,"""restriction""=>""no_u_turn"""
"11003052",,restriction,"""restriction""=>""no_u_turn"""
"11003053",,restriction,"""restriction""=>""no_u_turn"""
"11003291",,restriction,"""restriction""=>""no_u_turn"""
"11003292",,restriction,"""restriction""=>""no_u_turn"""
"11003293",,restriction,"""restriction""=>""no_u_turn"""
"11003294",,restriction,"""restriction""=>""no_u_turn"""
"11003295",,restriction,"""restriction""=>""no_u_turn"""
"11003296",,restriction,"""restriction""=>""no_u_turn"""
"11003297",,restriction,"""restriction""=>""no_u_turn"""
"11003298",,restriction,"""restriction""=>""no_u_turn"""
"11003503",,restriction,"""restriction""=>""no_u_turn"""
"11005368",,restriction,"""restriction""=>""no_u_turn"""
"11005369",,restriction,"""restriction""=>""no_u_turn"""
"11005375",,restriction,"""restriction""=>""no_u_turn"""
"11005423",,restriction,"""restriction""=>""no_u_turn"""
"11005440",,restriction,"""restriction""=>""no_u_turn"""
"11005441",,restriction,"""restriction""=>""no_u_turn"""
"11005442",,restriction,"""restriction""=>""no_u_turn"""
"11005443",,restriction,"""restriction""=>""no_u_turn"""
"11005444",,restriction,"""restriction""=>""no_u_turn"""
"11005445",,restriction,"""restriction""=>""no_u_turn"""
"11005446",,restriction,"""restriction""=>""no_u_turn"""
"11005447",,restriction,"""restriction""=>""no_u_turn"""
"11005448",,restriction,"""restriction""=>""no_u_turn"""
"11005449",,restriction,"""restriction""=>""no_u_turn"""
"11005450",,restriction,"""restriction""=>""no_u_turn"""
"11005503",,restriction,"""restriction""=>""no_u_turn"""
"11005505",,restriction,"""restriction""=>""no_u_turn"""
"11005506",,restriction,"""restriction""=>""no_u_turn"""
"11005507",,restriction,"""restriction""=>""no_u_turn"""
"11005508",,restriction,"""restriction""=>""no_u_turn"""
"11005510",,restriction,"""restriction""=>""no_left_turn"""
"11005511",,restriction,"""restriction""=>""no_u_turn"""
"11005512",,restriction,"""restriction""=>""no_u_turn"""
"11005547",,restriction,"""restriction""=>""no_u_turn"""
"11005548",,restriction,"""restriction""=>""no_u_turn"""
"11005550",,restriction,"""restriction""=>""no_u_turn"""
"11005607",,restriction,"""restriction""=>""no_u_turn"""
"11005875",,restriction,"""restriction""=>""no_u_turn"""
"11005876",,restriction,"""restriction""=>""no_u_turn"""
"11005877",,restriction,"""restriction""=>""no_u_turn"""
"11005878",,restriction,"""restriction""=>""no_u_turn"""
"11006062",,restriction,"""restriction""=>""no_u_turn"""
"11006063",,restriction,"""restriction""=>""no_u_turn"""
"11006064",,restriction,"""restriction""=>""no_u_turn"""
"11006065",,restriction,"""restriction""=>""no_u_turn"""
"11006066",,restriction,"""restriction""=>""no_u_turn"""
"11006067",,restriction,"""restriction""=>""no_u_turn"""
"11006068",,restriction,"""restriction""=>""no_u_turn"""
"11006155",,restriction,"""restriction""=>""no_u_turn"""
"11006163",,restriction,"""restriction""=>""no_u_turn"""
"11006164",,restriction,"""restriction""=>""no_u_turn"""
"11006197",,restriction,"""restriction""=>""no_u_turn"""
"11006198",,enforcement,"""enforcement""=>""red_light_camera"""
"11006199",,enforcement,"""enforcement""=>""red_light_camera"""
"11015340",,restriction,"""restriction""=>""no_u_turn"""
"11015341",,restriction,"""restriction""=>""no_u_turn"""
"11015343",,restriction,"""restriction""=>""no_u_turn"""
"11015387",,restriction,"""restriction""=>""no_u_turn"""
"11015388",,restriction,"""restriction""=>""no_u_turn"""
"11015389",,restriction,"""restriction""=>""no_u_turn"""
"11015390",,restriction,"""restriction""=>""no_u_turn"""
"11015391",,restriction,"""restriction""=>""no_u_turn"""
"11015392",,restriction,"""restriction""=>""no_u_turn"""
"11015393",,restriction,"""restriction""=>""no_u_turn"""
"11015394",,restriction,"""restriction""=>""no_u_turn"""
"11015395",,restriction,"""restriction""=>""no_u_turn"""
"11015396",,restriction,"""restriction""=>""no_u_turn"""
"11015401",,restriction,"""restriction""=>""no_u_turn"""
"11015449",,restriction,"""restriction""=>""no_u_turn"""
"11015450",,restriction,"""restriction""=>""no_u_turn"""
"11015493",,restriction,"""restriction""=>""no_u_turn"""
"11015494",,restriction,"""restriction""=>""no_u_turn"""
"11015497",,restriction,"""restriction""=>""no_u_turn"""
"11015499",,restriction,"""restriction""=>""no_u_turn"""
"11015511",,restriction,"""restriction""=>""no_u_turn"""
"11015548",,restriction,"""restriction""=>""no_u_turn"""
"11015549",,restriction,"""restriction""=>""no_u_turn"""
"11015550",,restriction,"""restriction""=>""no_u_turn"""
"11015598",,restriction,"""restriction""=>""no_u_turn"""
"11015599",,restriction,"""restriction""=>""no_u_turn"""
"11015635",,restriction,"""restriction""=>""no_u_turn"""
"11015642",,restriction,"""restriction""=>""no_u_turn"""
"11015643",,restriction,"""restriction""=>""no_u_turn"""
"11015644",,restriction,"""restriction""=>""no_u_turn"""
"11015645",,restriction,"""restriction""=>""no_u_turn"""
"11015646",,restriction,"""restriction""=>""no_u_turn"""
"11015649",,restriction,"""restriction""=>""no_u_turn"""
"11015752",,restriction,"""restriction""=>""no_u_turn"""
"11015753",,restriction,"""restriction""=>""no_u_turn"""
"11015845",,restriction,"""restriction""=>""no_u_turn"""
"11015846",,restriction,"""restriction""=>""no_right_turn"""
"11015847",,restriction,"""restriction""=>""no_u_turn"""
"11015848",,restriction,"""restriction""=>""no_u_turn"""
"11015851",,restriction,"""restriction""=>""no_u_turn"""
"11015852",,restriction,"""restriction""=>""no_u_turn"""
"11015860",,restriction,"""restriction""=>""no_u_turn"""
"11015861",,restriction,"""restriction""=>""no_u_turn"""
"11015945",,restriction,"""restriction""=>""no_u_turn"""
"11016147",,restriction,"""restriction""=>""no_u_turn"""
"11016154",,restriction,"""restriction""=>""no_straight_on"""
"11016155",,restriction,"""restriction""=>""no_straight_on"""
"11016156",,restriction,"""restriction""=>""no_right_turn"""
"11016157",,restriction,"""restriction""=>""no_right_turn"""
"11016158",,restriction,"""restriction""=>""no_straight_on"""
"11016210",,restriction,"""restriction""=>""no_right_turn"""
"11018383",,enforcement,"""enforcement""=>""red_light_camera"""
"11018405",,restriction,"""restriction""=>""no_u_turn"""
"11018406",,restriction,"""restriction""=>""no_u_turn"""
"11018407",,restriction,"""restriction""=>""no_right_turn"""
"11018408",,restriction,"""restriction""=>""no_u_turn"""
"11018412",,enforcement,"""enforcement""=>""traffic_signals"""
"11018423",,enforcement,"""enforcement""=>""red_light_camera"""
"11018531",,enforcement,"""enforcement""=>""red_light_camera"""
"11018532",,enforcement,"""enforcement""=>""red_light_camera"""
"11018534",,restriction,"""restriction""=>""no_right_turn"""
"11018535",,restriction,"""restriction""=>""no_u_turn"""
"11018575",,restriction,"""restriction""=>""no_left_turn"""
"11023139",,restriction,"""restriction""=>""no_u_turn"""
"11023140",,restriction,"""restriction""=>""no_u_turn"""
"11023141",,restriction,"""restriction""=>""no_u_turn"""
"11023263",,enforcement,"""enforcement""=>""maxspeed"",""maxspeed""=>""60"""
"11023264",,enforcement,"""enforcement""=>""maxspeed"",""maxspeed""=>""60"""
"11023363",,restriction,"""restriction""=>""no_u_turn"""
"11023364",,restriction,"""restriction""=>""no_u_turn"""
"11023365",,restriction,"""restriction""=>""no_u_turn"""
"11023366",,restriction,"""restriction""=>""no_u_turn"""
"11023367",,restriction,"""restriction""=>""no_u_turn"""
"11023400",,restriction,"""restriction""=>""no_u_turn"""
"11023401",,restriction,"""restriction""=>""no_u_turn"""
"11023402",,restriction,"""restriction""=>""no_u_turn"""
"11023409",,restriction,"""restriction""=>""no_u_turn"""
"11023410",,restriction,"""restriction""=>""no_right_turn"""
"11023411",,restriction,"""restriction""=>""no_u_turn"""
"11023412",,restriction,"""restriction""=>""no_u_turn"""
"11023413",,restriction,"""restriction""=>""no_u_turn"""
"11023414",,restriction,"""restriction""=>""no_u_turn"""
"11023415",,restriction,"""restriction""=>""no_u_turn"""
"11023435",,restriction,"""restriction""=>""no_u_turn"""
"11023436",,restriction,"""restriction""=>""no_u_turn"""
"11023437",,restriction,"""restriction""=>""no_u_turn"""
"11023438",,restriction,"""restriction""=>""no_u_turn"""
"11023439",,restriction,"""restriction""=>""no_u_turn"""
"11023440",,restriction,"""restriction""=>""no_u_turn"""
"11023441",,restriction,"""restriction""=>""no_u_turn"""
"11023442",,restriction,"""restriction""=>""no_u_turn"""
"11023443",,restriction,"""restriction""=>""no_u_turn"""
"11023445",,restriction,"""restriction""=>""no_u_turn"""
"11023446",,restriction,"""restriction""=>""no_u_turn"""
"11023455",,restriction,"""restriction""=>""no_u_turn"""
"11023456",,restriction,"""restriction""=>""no_u_turn"""
"11023457",,restriction,"""restriction""=>""no_u_turn"""
"11023458",,restriction,"""restriction""=>""no_u_turn"""
"11023487",,restriction,"""restriction""=>""no_right_turn"""
"11023539",,restriction,"""restriction""=>""no_u_turn"""
"11023540",,restriction,"""restriction""=>""no_u_turn"""
"11023541",,restriction,"""restriction""=>""no_u_turn"""
"11023542",,restriction,"""restriction""=>""no_u_turn"""
"11023543",,restriction,"""restriction""=>""no_u_turn"""
"11023544",,restriction,"""restriction""=>""no_u_turn"""
"11023556",,restriction,"""restriction""=>""no_u_turn"""
"11023600",,restriction,"""restriction""=>""no_right_turn"""
"11023612",,restriction,"""restriction""=>""no_u_turn"""
"11023613",,restriction,"""restriction""=>""no_u_turn"""
"11023614",,restriction,"""restriction""=>""no_u_turn"""
"11023615",,restriction,"""restriction""=>""no_u_turn"""
"11023707",,restriction,"""restriction""=>""no_u_turn"""
"11024132",,restriction,"""restriction""=>""no_u_turn"""
"11024247",,restriction,"""restriction""=>""no_u_turn"""
"11024248",,restriction,"""restriction""=>""no_u_turn"""
"11024322",,restriction,"""restriction""=>""no_u_turn"""
"11024323",,restriction,"""restriction""=>""no_u_turn"""
"11024409",,restriction,"""restriction""=>""no_u_turn"""
"11024410",,restriction,"""restriction""=>""no_u_turn"""
"11024411",,restriction,"""restriction""=>""no_u_turn"""
"11024412",,restriction,"""restriction""=>""no_u_turn"""
"11024480",,restriction,"""restriction""=>""no_u_turn"""
"11024481",,restriction,"""restriction""=>""no_u_turn"""
"11024482",,restriction,"""restriction""=>""no_left_turn"""
"11024510",,restriction,"""restriction""=>""no_u_turn"""
"11024511",,restriction,"""restriction""=>""no_u_turn"""
"11024512",,restriction,"""restriction""=>""no_u_turn"""
